utterance_id,emotion,start_sec,end_sec,source_emotion_file,duration_sec,session,speaker,gender_proxy,transcript,source_transcription_file,n_words,wav_path
Ses01M_script01_3_F019,sad,231.36,235.205,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,3.844999999999999,Ses01,Ses01M,M,"No, what is it?  Is your mother?",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,7,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_F019.wav
Ses01M_script01_3_F021,sad,253.41,256.4398,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,3.0297999999999945,Ses01,Ses01M,M,You got to tell me.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,5,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_F021.wav
Ses01M_script01_3_F022,sad,265.5717,269.08,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,3.508299999999963,Ses01,Ses01M,M,Wouldn't work like this.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,4,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_F022.wav
Ses01M_script01_3_F023,sad,277.23,279.39,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,2.159999999999968,Ses01,Ses01M,M,"Yeah, sure.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,2,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_F023.wav
Ses01M_script01_3_F024,sad,285.51,288.34,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,2.829999999999984,Ses01,Ses01M,M,How many?,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,2,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_F024.wav
Ses01M_script01_3_F025,sad,290.5787,293.79,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,3.2112999999999943,Ses01,Ses01M,M,[BREATHING]. Geez.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,2,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_F025.wav
Ses01M_script01_3_F026,sad,455.26,458.74,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,3.480000000000018,Ses01,Ses01M,M,Do you still feel that way?,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,6,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_F026.wav
Ses01M_script01_3_F030,hap,510.69,513.8625,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,3.172499999999957,Ses01,Ses01M,M,What would I do with a fortune?,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,7,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_F030.wav
Ses01M_script01_3_M000,hap,11.86,15.1286,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,3.268600000000001,Ses01,Ses01M,M,"Yeah, that kind of went out of style didn't it?",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,10,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_M000.wav
Ses01M_script01_3_M001,hap,28.1,30.585,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,2.4849999999999994,Ses01,Ses01M,M,You're not sorry you came?,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,5,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_M001.wav
Ses01M_script01_3_M002,sad,38.46,41.3299,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,2.8699000000000012,Ses01,Ses01M,M,Why not?,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,2,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_M002.wav
Ses01M_script01_3_M004,neu,51.059,53.27,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,2.2110000000000056,Ses01,Ses01M,M,What?,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,1,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_M004.wav
Ses01M_script01_3_M006,neu,79.41,81.1172,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,1.7072000000000003,Ses01,Ses01M,M,You did?,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,2,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_M006.wav
Ses01M_script01_3_M007,neu,85.7,88.358,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,2.6580000000000013,Ses01,Ses01M,M,Yeah--,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,1,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_M007.wav
Ses01M_script01_3_M009,hap,111.9467,120.1828,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,8.236099999999993,Ses01,Ses01M,M,"Ann, I love you.  I love you.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,7,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_M009.wav
Ses01M_script01_3_M014,neu,165.6682,167.93,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,2.261799999999994,Ses01,Ses01M,M,Why didn't you?,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,3,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_M014.wav
Ses01M_script01_3_M016,exc,175.33,178.07,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,2.7399999999999807,Ses01,Ses01M,M,why didn't you let me know?,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,6,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_M016.wav
Ses01M_script01_3_M018,exc,197.0,201.86,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,4.860000000000014,Ses01,Ses01M,M,I kissed you.  I kissed Annie.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,6,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_M018.wav
Ses01M_script01_3_M019,hap,207.18,210.04,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,2.859999999999985,Ses01,Ses01M,M,I kissed you.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,3,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_M019.wav
Ses01M_script01_3_M020,sad,228.28,232.23,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,3.9499999999999886,Ses01,Ses01M,M,Do you want to go somewhere?  Let's go.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,8,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_M020.wav
Ses01M_script01_3_M021,sad,234.59,238.48,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,3.8899999999999864,Ses01,Ses01M,M,"No, no, it's nothing like that.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,6,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_M021.wav
Ses01M_script01_3_M022,sad,244.14,252.92,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,8.780000000000001,Ses01,Ses01M,M,I don't know it's--it's complicated. But it's going from me now.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,11,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_M022.wav
Ses01M_script01_3_M023,sad,256.1412,259.1271,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,2.9858999999999583,Ses01,Ses01M,M,I don't know.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,3,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_M023.wav
Ses01M_script01_3_M024,sad,259.351,263.97,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,4.619000000000028,Ses01,Ses01M,M,It's kind of all mixed up with all these other things.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,11,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_M024.wav
Ses01M_script01_3_M025,sad,272.34,277.8637,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,5.523700000000019,Ses01,Ses01M,M,you know over seas I was in command of the company?,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,11,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_M025.wav
Ses01M_script01_3_M026,sad,281.14,283.91,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,2.7700000000000387,Ses01,Ses01M,M,Well I lost them.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,4,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_M026.wav
Ses01M_script01_3_M027,sad,288.18,291.03,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,2.849999999999966,Ses01,Ses01M,M,Pretty much all.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,3,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_M027.wav
Ses01M_script01_3_M028,sad,293.6392,307.49,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,13.850799999999992,Ses01,Ses01M,M,"Takes awhile to toss something like that off.  I mean they weren't just men, you know.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,16,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_M028.wav
Ses01M_script01_3_M029,sad,307.7375,320.03,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,12.292499999999961,Ses01,Ses01M,M,"For instance, there was this one time when this kid--it had been raining for like several days and he gave me his last pair of dry socks.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,27,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_M029.wav
Ses01M_script01_3_M030,sad,320.1175,326.5,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,6.382499999999993,Ses01,Ses01M,M,He just put it in my pocket that's the kind of guys I had.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,14,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_M030.wav
Ses01M_script01_3_M031,sad,327.37,337.86,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,10.490000000000009,Ses01,Ses01M,M,"They didn't die they killed themselves for each other and I mean that exactly, you know a little more selfish and they'll all be here today...",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,26,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_M031.wav
Ses01M_script01_3_M032,sad,339.871,363.73,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,23.859000000000037,Ses01,Ses01M,M,"And I had this idea as I was watching them go down like everything was being destroyed, you know.  But I felt like this one new thing was being made, you know it's kind of like this.  This monument...",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,39,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_M032.wav
Ses01M_script01_3_M033,sad,363.865,373.32,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,9.454999999999984,Ses01,Ses01M,M,"You know, that they were bringing something on to this earth, a kind of sacrifice you know.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,17,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_M033.wav
Ses01M_script01_3_M034,sad,374.5675,388.8175,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,14.25,Ses01,Ses01M,M,"I thought I would change everything you know, and I got back here and it was- it was like nothing had changed at all...",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,24,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_M034.wav
Ses01M_script01_3_M035,sad,389.0888,397.095,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,8.006200000000035,Ses01,Ses01M,M,You know.  I went to work with dad and I started that whole rat race again...,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,16,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_M035.wav
Ses01M_script01_3_M036,sad,397.3498,405.69,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,8.340199999999982,Ses01,Ses01M,M,And no one had changed it was just like sort of random bus accident to them.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,16,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_M036.wav
Ses01M_script01_3_M037,sad,406.2,414.26,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,8.060000000000002,Ses01,Ses01M,M,Driving my new car and I felt guilty you know opening my bank book seeing a new refrigerator.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,18,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_M037.wav
Ses01M_script01_3_M038,sad,417.29,430.76,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,13.46999999999997,Ses01,Ses01M,M,'Cause you can take those things out of a war.  But you have to realize that those things came out of the love that a man can have for another man...,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,31,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_M038.wav
Ses01M_script01_3_M039,sad,431.0408,439.07,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,8.029200000000003,Ses01,Ses01M,M,And if you can't see that then it's just loot and there's blood all over it.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,16,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_M039.wav
Ses01M_script01_3_M040,sad,439.48,449.91,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,10.430000000000007,Ses01,Ses01M,M,I felt ashamed and I didn't want any part of it.  I guess I included you too.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,17,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_M040.wav
Ses01M_script01_3_M041,sad,460.4,463.85,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,3.4500000000000455,Ses01,Ses01M,M,I want you to know Annie.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,6,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_M041.wav
Ses01M_script01_3_M043,hap,507.77,511.4612,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script01_3.txt,3.6912000000000376,Ses01,Ses01M,M,I'm going to make a fortune for you.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script01_3.txt,8,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script01_3/Ses01M_script01_3_M043.wav
Ses01M_script02_1_F001,fru,30.32,32.05,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script02_1.txt,1.7299999999999969,Ses01,Ses01M,M,Ugh...,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script02_1.txt,1,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script02_1/Ses01M_script02_1_F001.wav
Ses01M_script02_1_F002,sur,58.04,60.01,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script02_1.txt,1.9699999999999989,Ses01,Ses01M,M,What flashlight?,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script02_1.txt,2,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script02_1/Ses01M_script02_1_F002.wav
Ses01M_script02_1_F005,ang,70.69,75.38,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script02_1.txt,4.689999999999998,Ses01,Ses01M,M,"You keep saying ""my flashlight"" like somehow it's just yours. How's that supposed to make me feel?",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script02_1.txt,17,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script02_1/Ses01M_script02_1_F005.wav
Ses01M_script02_1_F007,neu,101.33,102.61,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script02_1.txt,1.2800000000000011,Ses01,Ses01M,M,No.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script02_1.txt,1,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script02_1/Ses01M_script02_1_F007.wav
Ses01M_script02_1_F008,neu,128.555,130.3,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script02_1.txt,1.7450000000000045,Ses01,Ses01M,M,I'm fine.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script02_1.txt,2,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script02_1/Ses01M_script02_1_F008.wav
Ses01M_script02_1_F009,hap,153.51,155.79,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script02_1.txt,2.280000000000001,Ses01,Ses01M,M,I wonder if they can hear me talk,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script02_1.txt,8,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script02_1/Ses01M_script02_1_F009.wav
Ses01M_script02_1_F010,fru,161.6249,163.5475,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script02_1.txt,1.922600000000017,Ses01,Ses01M,M,I'm cold.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script02_1.txt,2,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script02_1/Ses01M_script02_1_F010.wav
Ses01M_script02_1_F011,fru,165.8,168.635,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script02_1.txt,2.8349999999999795,Ses01,Ses01M,M,"It's after eleven, let's go home.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script02_1.txt,6,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script02_1/Ses01M_script02_1_F011.wav
Ses01M_script02_1_F012,fru,174.7,176.8514,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script02_1.txt,2.1514000000000237,Ses01,Ses01M,M,There is no point.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script02_1.txt,4,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script02_1/Ses01M_script02_1_F012.wav
Ses01M_script02_1_F013,fru,177.96,180.15,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script02_1.txt,2.1899999999999977,Ses01,Ses01M,M,That's my point.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script02_1.txt,3,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script02_1/Ses01M_script02_1_F013.wav
Ses01M_script02_1_F014,ang,182.11,184.41,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script02_1.txt,2.299999999999983,Ses01,Ses01M,M,Then let's go.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script02_1.txt,3,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script02_1/Ses01M_script02_1_F014.wav
Ses01M_script02_1_F017,ang,215.1712,224.18,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script02_1.txt,9.008800000000008,Ses01,Ses01M,M,"Pass what up?  These little fish swim out of the ocean, they flop around on the sand then they swim back and then they die.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script02_1.txt,25,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script02_1/Ses01M_script02_1_F017.wav
Ses01M_script02_1_F018,fru,237.74,248.4,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script02_1.txt,10.659999999999997,Ses01,Ses01M,M,"I don't know what you're so excited about.  This isn't a moon landing we're talking about, it's fish, it's a fish nobody even eats.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script02_1.txt,24,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script02_1/Ses01M_script02_1_F018.wav
Ses01M_script02_1_F019,fru,248.99,251.1912,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01M_script02_1.txt,2.2012,Ses01,Ses01M,M,"Oh, Augie.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01M_script02_1.txt,2,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01M_script02_1/Ses01M_script02_1_F019.wav
